row_id,tic_id,toi_id,Disposition,RA,Dec,Tmag,Epoc,Period,Duration,Transit Depth,Sectors,camera,ccd,star_rad,star_mass,teff,logg,SN,Qingress
947,268644785,0.01,1,117.4150081,-52.12043728,10.6815,1494.14,3.32939,4.0466,10702.6,7,3,4,1.58370471,1.33,6012.3335,4.19687,118.317,0.400858
948,268766053,0.01,1,31.90920571,-20.66187824,11.7617,1382.92,3.30971,2.27987,19344.2,3,2,3,0.84123534,0.818,4974,4.48322,99.68559,0.417421
949,269400980,0.01,1,119.2459828,-49.47356717,11.2047,2238.56,9.83076,3.69782,4899.73,34,3,4,2.580367,1.48,6683.635,3.69398,22.75248,1.32619
950,269450900,0.01,1,292.1952865,-36.00025965,7.3163,1655.31,2.32479,5.66478,2844.26,13,1,3,2.64617,2.18,8268.5,3.93129,140.5542,2.83239
951,269558487,0.01,1,15.54293561,-2.144529515,10.6541,2448.23,1.82953,1.16963,1004.03,42,1,3,1.37759459,1.41,6182.75,4.41362,8.863688,0.0561
952,269701147,0.01,1,302.0239791,66.85057654,8.2929,1715.35,17.7606,3.03142,1192.57,15,2,1,0.8866101,0.95,5555.6665,4.4878,22.10014,0.11439
953,269892793,0.01,1,44.29282879,33.31268849,11.9056,1792.14,1.773,1.82495,27415.4,18,1,3,0.560136259,0.768,5040.6665,4.64845,111.9408,0.912477
954,270341214,0.01,1,33.4582517,-80.58279434,8.8784,1333.41,11.8973,8.02388,3238.02,1,3,3,1.41679633,1.41,6667.467,4.25346,42.04852,0.499312
955,270380593,0.01,1,32.78176529,2.418021265,10.7307,1414.14,3.83632,2.38,5581.45,4,1,4,0.8172549,0.811,4970.205,4.49093,44.21176,0.151343
956,270468559,0.01,1,135.3443709,6.097226531,11.5598,1519.46,4.64169,3.86623,7555.46,8,1,4,1.405405,1.059,5773.6665,4.16222,39.30574,0.289692
957,270507305,0.01,1,98.89333534,-79.71584786,11.5746,1597.46,1.22819,1.97641,7334.91,11,4,2,1.33522415,1.09,5350.3335,4.26509,44.226,0.988205
958,270515566,0.01,1,264.454111,47.23024691,10.8595,2394.06,10.051,6.37409,9732.55,40,2,1,1.38466072,1.05,5820,4.16217,66.74966,0.602714
959,270604417,0.01,1,136.59695,3.567694374,10.8165,2233.35,15.0854,6.55158,3225.19,34,1,4,1.76735806,1.219,6349.75,3.98216,28.52047,0.334134
960,270841724,0.01,1,132.068717,-47.11475748,10.441,2259.33,18.8981,8.80076,11449.1,35,3,1,,,3281,,38.52726,3.18752
961,271168962,0.01,1,210.1935199,-30.58356602,9.47199,1601.58,5.32211,3.88393,6526.91,11,1,4,1.78266346,1.01,5865.475,3.85895,114.6607,0.551052
962,271169413,0.01,1,211.0133531,-30.01306536,10.9139,2335.34,3.9662,1.36103,1436.47,38,1,4,0.426767,0.421338,3766,4.80232,9.713448,0.0463
963,271478281,0.01,1,299.1542756,-31.3353177,7.4259,2037.37,15.3366,3.34993,826.909,27,1,4,0.665875,0.74,4733.335,4.62844,19.64441,0.0847527
964,271581073,0.01,1,319.5511424,-77.52908939,10.5891,2037.44,2.66901,1.76907,3344.04,27,3,1,1.36010563,1.04,5960.25,4.06878,34.74709,0.337388
965,271722899,0.01,1,110.3124716,-73.45326548,11.191,2203.72,19.3056,4.98082,3145.2,33,4,2,33.7406235,,4098.955,,11.8475,2.49041
966,271893367,0.01,1,112.9656531,-73.60615265,10.9031,1548.86,5.8573,5.86519,6482.01,9,4,2,1.58394849,1.1,5766,4.02891,55.4039,0.486495
967,271900960,0.01,0,112.9419335,-75.52743037,8.2606,2097.53,13.4687,1.49634,503.219,29,4,2,1.376353,1.46,6457.69,4.34994,6.847829,0.0329
968,272167060,0.01,1,187.4294322,-58.24016907,8.734,2313.51,16.8083,2.61093,569.204,37,2,1,1.99259043,1.35,6125,3.99995,7.924538,0.067
969,272211398,0.01,1,180.1140442,-47.24388305,10.609,2316.78,11.6482,5.84432,6128.4,37,2,2,1.374961,,6496,,30.43992,0.401555
970,272213425,0.01,1,180.1651251,-45.79944318,11.1138,2310.32,4.32508,4.58403,6169.21,37,2,3,2.06399632,1.31,6315,3.89956,46.02001,0.603458
971,272672133,0.01,1,234.2421808,67.45246367,11.7176,1872.51,3.49416,2.35235,3736.92,21,3,4,0.8951435,0.884,5203.43262,4.47177,26.10231,0.558513
972,273231214,0.01,1,297.3330602,41.89111275,11.7889,1719.36,12.8228,6.13314,4321.36,15,2,4,1.3860631,1.183,6033,4.20121,8.900892,0.354203
973,274138511,0.01,0,116.6870506,6.445699781,10.4215,1492.5,2.7742,2.38318,720.168,7,1,4,1.94653785,0.9,5158,3.84587,9.987535,0.0694
974,274151135,0.01,1,146.062544,-89.47155199,10.2809,2369.69,10.8724,2.45961,1621,39,3,4,0.746779859,0.74,4688.23,4.55045,9.182133,0.0923
975,274194927,0.01,1,54.02841136,1.933868277,11.2212,2152.82,14.3615,4.0965,2859.76,31,1,3,0.946146,,5286.6665,,17.29226,0.19129
976,274662200,0.01,1,316.8670851,46.86495131,10.9313,1712.37,1.22855,1.88901,1134.61,15,1,1,0.53023,0.527126,4085.42773,4.71105,9.590232,0.0585
977,275248683,0.01,0,147.9706481,2.116379621,11.4407,2255.24,0.530797,1.63107,1279.44,35,1,3,0.387661,0.377486,3788.37329,4.83806,14.51951,0.368218
978,275384718,0.01,1,178.5473499,-46.89693248,10.2372,2317.94,12.3441,7.8073,3669,37,2,2,2.37778878,1.31,6249.37,3.82408,24.39259,0.419805
979,276128561,0.01,1,224.2087594,-37.04289849,10.5623,1598.07,3.28775,2.295,1731.04,11,1,2,0.9639695,0.9,5158.6,4.43788,12.91091,0.0851
980,277014266,0.01,1,306.4259224,53.56163235,10.6168,2420.08,1.37955,3.46066,931.387,41,2,4,2.82249,1.245,5924,3.68097,15.28044,1.73033
981,277099925,0.01,0,83.98653497,-67.45959668,10.721,1492.38,1.78035,5.43601,1929.78,7,4,1,,,9045,,7.393102,0.226522
982,277103955,0.01,0,84.25453812,-66.79142601,9.2927,2334.4,1.30946,3.61352,248.195,38,4,1,0.7312711,0.74,4779.75,4.51928,8.640663,0.0693106
983,277507814,0.01,1,310.9535824,59.57660324,10.1653,1711.53,0.616851,0.90734,876.09,15,2,4,1.57677984,1.372,6327.5,4.1855,17.45124,0.0279
984,277683130,0.01,0,328.9262338,-61.67326953,9.5739,1328.06,6.19774,2.14817,3715.93,1,2,1,1.915443,,5492,,40.61489,1.07408
985,277871306,0.01,1,156.922429,0.50113341,10.1483,2256.17,3.96024,1.27008,5892.02,35,1,3,1.07702851,1.06,5661.06641,4.42745,39.79506,0.635038
986,278199349,0.01,1,110.890425,-79.50416686,11.499,2043.27,9.46952,4.23036,11281,27,4,3,8.337608,,4251.25,,32.03742,2.11518
987,278348461,0.01,1,303.1953613,18.10483332,9.87463,1686.83,5.45274,3.52312,7576.4,14,1,4,1.50061178,1.336,6597.27734,4.17233,74.31367,0.266002
988,278415929,0.01,1,117.2804874,-80.8936394,10.8366,2336.01,3.7969,4.31636,805.71,38,4,4,1.66132772,1.08,5042,4.11205,11.03348,0.120156
989,278683844,0.01,1,99.23800267,-58.01526792,9.2789,1333.15,11.0922,2.63935,819.719,1,4,4,0.83115226,0.86,5105.5,4.5453,8.024688,0.0671
990,278866211,0.01,1,100.8078943,-55.2445539,10.2638,1327.36,2.19419,1.97894,5587.48,1,4,4,1.0485568,1.21,6073.75,4.48602,43.09469,0.989471
991,278895705,0.01,1,100.9703685,-55.6390549,10.2477,2043.84,12.9427,18.0511,1821.54,27,4,4,1.16460145,1.18,6365.5,4.27477,14.28387,9.02553
992,279251651,0.01,0,104.155226,-59.18326449,10.5886,1354.47,0.403834,1.72653,620.343,2,4,3,0.555239,0.549943,4119.105,4.68943,13.55242,0.863263
993,279327604,0.01,1,332.5532503,-45.04966895,11.2451,2062.95,1.42695,1.33679,2881.71,28,2,3,0.9691419,0.91,5421,4.37694,20.2193,0.668393
994,279425357,0.01,1,104.991042,-57.61864453,11.6049,1547.49,9.0139,1.3314,5359.95,9,4,4,1.72399342,,5843,,14.69147,0.270437
995,279740441,0.01,0,51.50468699,-64.54858176,11.481,1325.99,0.74181,1.21068,1010.79,1,3,4,0.6457338,0.67,4425.40674,4.54948,10.38019,0.25747
996,279741379,0.01,1,51.74676197,-63.49910051,6.9934,1326.63,23.6854,3.14044,924.569,1,3,4,0.7057939,0.73,4628.47266,4.60444,11.92769,0.0837
997,279999655,0.01,1,114.0124613,4.715110412,10.649,2229.3,1.54097,1.73511,7478.53,34,1,4,2.45616,1.72,8264,3.89308,72.61542,0.867553
998,280031353,0.01,1,297.4159781,68.88334376,11.8231,2399.87,15.4421,3.70404,4882.16,40,3,2,0.8249686,0.992,5202.855,4.63178,12.73123,0.22537
999,280095254,0.01,1,46.19618478,-73.3965754,9.4688,1357.28,10.0902,1.6627,2725.95,2,3,3,1.12172949,,5958.3335,,26.92241,0.831348
1000,280097543,0.01,1,47.14999787,-77.38330911,10.4471,1660.19,9.46099,10.2856,1406.55,13,3,3,3.08371043,,4939.80469,,20.60349,0.347024
1001,280206394,0.01,1,144.1195272,-50.46327597,9.2714,1547.47,11.2363,2.55252,8759.06,9,3,1,1.37275577,1.18,5894.6665,4.28982,94.72443,0.3703
1002,280437559,0.01,1,115.1368329,2.09892341,10.5424,2230.14,1.82364,1.49767,1650.46,34,1,1,0.760145962,0.66,4365.525,4.42592,21.01255,0.0595
1003,280830734,0.01,1,44.55515064,-70.76095147,9.4668,1325.77,1.16235,0.505896,446.328,1,3,4,1.69614255,1.26,6227.08545,4.09776,8.513906,0.0124
1004,281459670,0.01,1,5.618716792,-59.94256816,11.6714,1328.04,3.17431,2.8045,14146.3,1,3,1,1.10154,1.03,5872.3335,4.32419,26.73827,0.40097
1005,281575427,0.01,1,7.975216066,-56.96510093,9.4525,1356.1,4.25158,3.61402,349.882,2,3,1,1.37760162,1.2,6371.635,4.19223,8.686609,0.452562
1006,281716779,0.01,1,102.5057138,-5.202076775,10.5293,2206.86,16.3371,3.57082,8702.13,33,1,2,2.1029,,9117,,29.5606,1.78541
1007,281731203,0.01,1,163.0324138,0.493357138,9.9623,1546.68,11.636,5.03055,3166.76,9,1,4,1.82894135,0.96,5287.68652,3.94175,37.15203,0.247574
1008,281837575,0.01,1,165.3653331,5.13948177,11.2668,2527.24,5.20983,1.70032,11241.2,46,4,3,0.911119,0.91,5097.81,4.53407,60.73375,0.85016
1009,281924357,0.01,1,129.7570608,-74.7632053,10.9303,1629.58,15.0407,2.285,18512.8,12,4,3,1.0299561,1.07,5763,4.4308,59.41911,1.1425
1010,281979481,0.01,1,130.5046993,-75.80151827,10.4929,1382.05,0.54207,0.77883,640.039,3,4,3,0.8347744,0.87,5033.647,4.56352,9.840448,0.0414
1011,282498590,0.01,1,90.09977161,5.114493375,11.6749,2202.05,10.1011,5.21304,13099.5,33,1,1,1.59179688,1.34,5355,4.21895,66.4658,0.710328
1012,282576340,0.01,1,90.15946178,0.131769846,10.7202,2202.36,8.37661,2.17155,8483.4,33,1,1,0.8778974,0.932,5388.6665,4.49858,56.0607,1.08577
1013,283307274,0.01,1,128.2458257,-25.25628429,11.6919,2233.13,17.7838,4.26975,6428.66,34,2,1,1.38395,,5834,,29.82142,0.571975
1014,283722336,0.01,1,348.3207282,57.16835459,4.6278,1765.95,3.09322,0.874724,262.068,17,3,1,0.750598,0.8,4884.29,4.59034,17.21987,0.0194393
1015,284288080,0.01,1,106.6498021,-53.54641787,10.8457,2202.23,1.83584,3.38653,565.408,33,3,4,1.69483542,1.32,6126.74658,4.10779,10.036,0.0750877
1016,284441182,0.01,1,10.08870877,61.21362621,11.4752,1956,2.52652,1.31246,2009.25,24,2,1,0.49012,0.488207,3984.53516,4.74607,9.5442,0.0542
1017,284450803,0.01,0,290.7089125,56.61544731,8.64028,2392.69,3.36883,2.32065,3660.66,40,2,1,2.68133,1.735,8355.667,3.82067,83.4181,1.16033
1018,284475976,0.01,1,291.1623398,55.4731477,11.1541,1929.42,2.14359,3.11017,9493.29,23,2,1,1.62003028,1.17,6332.82666,4.01001,79.84397,0.429192
1019,284738182,0.01,1,110.8819102,-37.83551404,10.1939,2202.37,0.913637,1.94026,961.714,33,3,1,1.46454978,1.59,6761,4.28743,15.1546,0.97013
1020,284747017,0.01,1,78.04004555,34.75040288,11.7603,2475.26,1.79995,3.82812,2192.71,46,1,4,0.6661876,0.721,4724.973,4.54217,25.8726,1.22011
1021,285048486,0.01,1,120.6106263,64.79692529,10.7921,1843.27,3.49157,1.89042,5520.48,20,2,1,0.5740861,0.614339,4130.79,4.62346,49.97532,0.120935
1022,286094277,0.01,1,310.458954,48.02824177,10.4815,2423.38,8.29284,9.46875,3495.19,41,2,4,1.707187,1.073,5754.6665,4.00481,28.78573,0.72734
1023,286355915,0.01,1,37.89326055,34.36891594,10.6479,1793.12,4.07677,4.38775,10486.5,18,1,2,1.67945719,1.35,6346.6665,4.13711,96.61961,0.476361
1024,286864983,0.01,1,190.1915392,-21.87273108,10.8815,1575.95,11.0179,3.46981,6933.7,10,1,4,0.8219396,0.858,5059.3335,4.54884,16.83952,0.244853
1025,286865921,0.01,1,190.1520615,-19.28429731,11.5037,1573.61,4.9712,3.34297,11682.5,10,1,4,1.0341264,0.963,5516,4.34408,70.03959,0.335635
1026,286916251,0.01,1,203.3977028,49.06113621,9.69924,1715.3,17.5469,3.92433,579.151,15,4,4,1.35349834,1.017,5595.2,4.21803,8.161419,0.0999
1027,286923464,0.01,1,203.510581,53.72852732,7.4556,1712.66,6.13514,5.64736,3460.15,15,4,4,2.06276,1.05,5828.6665,3.8353,44.46265,0.292586
1028,287080092,0.01,1,243.4887727,63.53427372,8.80616,1799.01,9.58866,9.0029,324.731,18,3,1,1.31038034,1.152,6002.72461,4.293,8.142677,0.150464
1029,287190564,0.01,1,292.5051812,54.1085105,10.6229,2392.11,1.49913,5.00764,1903.63,40,2,1,2.13276,2.21,8590,4.12457,21.44265,2.50382
1030,287196418,0.01,1,292.7341238,59.40385109,9.80529,1684.21,3.69494,4.45867,7605.45,14,2,1,1.55198276,1.532,7106.6665,4.19674,65.41756,0.340499
1031,287225295,0.01,1,144.0004616,51.60757704,9.4819,1870.78,0.609852,0.63375,670.617,21,2,3,0.889436245,0.96,5503.5,4.52045,18.52654,0.0827
1032,287256467,0.01,1,258.7621092,18.34076824,8.8975,2010.76,18.2607,4.35009,1038.25,26,1,4,0.946446,1.01,5666.3667,4.49483,15.86707,1.00721
1033,287474726,0.01,0,127.1280965,-28.35926605,9.3994,2230.05,3.7442,3.50048,803.263,34,2,1,4.23822,2.56,9280,3.59194,13.72369,1.75024
1034,288132261,0.01,1,209.4850503,79.58318954,9.13619,1691.84,10.2556,5.38803,848.48,14,4,2,1.56333661,1.157,5959.5,4.15391,13.69065,0.730925
1035,288185138,0.01,1,222.8425635,82.95213658,10.402,2391.27,0.835316,1.43957,2014.5,40,3,3,1.29703176,1.149,5868,4.30882,34.51035,0.719785
1036,288391628,0.01,1,266.9621835,83.42867546,8.36544,2391.52,10.9282,2.14836,4688.12,40,3,3,2.98244643,1.217,6130.2,3.59171,69.5546,1.07418
1037,288636342,0.01,1,279.4644882,78.61113017,10.741,1820.84,17.7357,6.53381,1085.26,19,3,3,1.48360717,1.357,6334.5,4.24316,11.92155,0.21038
1038,288636599,0.01,1,279.7444146,79.23830696,11.6819,1985.53,19.9694,6.46082,6279.89,25,3,3,1.23109853,1.06,5721.46,4.25612,22.54606,0.578913
1039,288735205,0.01,1,282.1002971,79.25604472,11.1534,1686.7,3.47801,2.46921,26303.3,14,3,3,0.6982792,0.751,4783.49,4.54638,199.458,0.316219
1040,289164482,0.01,1,277.4593956,40.54103251,10.3543,2392.79,2.67952,0.802705,1150.78,40,2,3,0.6182419,0.612463,4028.63013,4.62547,8.991413,0.0248
1041,289539327,0.01,1,251.6337065,65.71490081,9.92402,1962.3,11.2474,7.87855,9010.01,24,3,1,1.95900118,1.143,6115.733,3.89121,114.7896,0.742093
1042,289661991,0.01,1,139.1125714,69.07413426,11.5817,2580.5,2.89965,1.66851,3775.04,47,4,3,1.46883178,1.07,5727.25,4.13334,18.50315,0.728396
1043,289988797,0.01,0,192.1334237,-13.65327771,10.0415,1573.5,13.6864,5.11631,9117.19,10,1,4,1.46083152,1.016,5597.4,4.13884,27.261,2.55815
1044,290131778,0.01,1,319.6994758,-26.61612645,7.87598,1325.38,3.30887,5.63643,3964.37,1,1,4,2.62392,1.263,6356,3.70157,125.6139,0.381089
1045,290348383,0.01,1,328.7137539,-77.33799894,7.3661,1658.79,6.44165,1.77383,857.268,13,3,1,0.800152,0.78,3744,4.52382,23.89486,0.0476
1046,291555748,0.01,1,111.7160731,-50.26661719,10.6254,2201.95,4.95928,2.53233,7448.95,33,3,4,2.11594939,1.07,5498.6665,3.86456,27.8175,1.26617
1047,292321872,0.01,1,31.90220787,45.50017206,10.4562,1794.14,17.3461,6.38145,4053.79,18,2,3,2.51662016,1.32,6322.25,3.76501,25.59154,3.19073
1048,293435336,0.01,1,26.63274029,2.700564772,9.02706,2117.69,1.80988,3.75437,12983.1,29,1,3,1.96934915,1.226,6114.6665,3.97308,331.4159,0.366857
1049,293567206,0.01,1,145.8019432,87.86883473,10.4929,2390.81,0.685689,0.953596,593.775,40,3,1,1.06021333,1.05,5742.7,4.40925,9.391425,0.476798
1050,293617835,0.01,1,135.2975365,55.85994442,7.7649,1844.19,2.75679,1.32129,340.806,20,2,4,4.20812273,1.14,6035.6665,3.25564,10.66208,0.0225682
1051,293687315,0.01,1,216.5239895,59.4442469,9.823,1929.56,2.87153,4.63115,7881.07,23,4,1,1.92148221,1.48,6767.69531,4.0467,121.2263,0.360975
1052,293708935,0.01,1,222.3349014,-60.07988395,8.5941,1597.34,2.68653,2.10005,495.142,11,2,2,1.448358,1.12,5796,4.20389,9.611388,0.0726
1053,293853437,0.01,1,95.82788015,0.883363309,8.69437,2204.25,8.71796,6.33418,2517.64,33,1,2,2.38236,2.321,8837,4.04973,60.4231,0.322672
1054,293954617,0.01,1,300.6142639,53.37681548,8.3879,1690.77,7.43679,2.65801,906.531,14,2,4,0.7837338,0.85,5067,4.57887,11.8613,0.0709
1055,294090620,0.01,1,130.3960361,-22.19432631,7.81307,2236.1,8.04409,5.33619,4969.26,34,2,4,2.04114,2.523,9333,4.22024,126.2946,0.455522
1056,294179385,0.01,1,300.8422542,53.29423852,11.1612,2422.31,2.67929,3.00065,13690.3,41,2,4,1.16338277,1.136,5900.3,4.37664,50.54204,0.37048
1057,294301883,0.01,1,203.7581406,-17.50347954,11.3473,1573.61,4.46545,3.47805,17510.6,10,1,3,1.07222259,1.134,5946.5,4.41754,106.5646,0.382915
1058,294395926,0.01,1,109.3309735,-55.59823731,10.9162,1549.68,11.3169,4.34023,937.194,9,4,4,1.06407428,0.99,5447.75,4.38555,7.173193,0.129592
1059,294500964,0.01,1,122.2281819,12.20768817,10.7757,2231.89,18.1431,2.24029,4385.65,34,1,3,0.9944612,1.025,5509.05,4.5243,10.43542,0.702925
1060,294869729,0.01,1,71.7991874,-68.98567232,11.2716,2362.55,1.11265,3.49002,407.911,39,4,1,2.95466924,0.99,4900.697,3.49649,7.524042,0.0909
1061,295354126,0.01,0,223.1520072,-61.56864296,8.1773,2334.62,2.27874,4.91979,1085.97,38,2,2,,,9096.5,,39.32471,2.45989
1062,295541511,0.01,1,273.6022255,-66.4198078,10.4055,2362.46,2.22648,2.39285,573.855,39,2,1,1.07996559,1.02,5518,4.42588,9.330161,0.134892
1063,295562522,0.01,1,171.3785444,-67.77862971,10.5833,2310.81,5.44107,2.11016,8134.09,37,3,1,1.485123,0.98,5342,4.08134,17.66644,1.05508
1064,296739893,0.01,1,142.1732879,-12.16548662,10.2139,1518.01,5.0982,1.09554,2719.19,8,1,2,0.547453,0.542958,3943.53,4.69614,16.11364,0.0528
1065,297967252,0.01,1,142.5212913,-51.51716171,5.5324,1545.15,9.68368,2.41047,4290.09,9,3,1,,,8598.667,,150.6682,1.20523
1066,298372701,0.01,1,239.8257038,-49.36649971,8.5097,1625.9,1.6647,1.81235,1263.64,12,1,1,,,5954.53,,28.31871,0.906175
1067,298647682,0.01,1,272.2646059,53.21763375,8.6628,2394.28,20.0791,1.32799,1123.81,40,2,2,0.7349817,0.77,4867.4,4.54306,8.06528,0.0393
1068,298663873,0.01,1,277.9437126,56.65085199,8.56854,2611.45,16.989,13.1024,1295.54,48,2,2,1.64090192,1.025,5694.5,4.02569,19.27505,0.513435
1069,299023386,0.01,1,143.4664509,-53.56164964,9.8153,2307.58,0.350663,1.01664,428.641,37,3,1,4.436595,,7804.75,,8.127712,0.0211
1070,299158887,0.01,1,289.2261924,49.54818079,11.0579,1690.17,9.43093,2.66796,4010.17,14,2,4,0.9439908,0.964,5450.4,4.47758,18.28667,0.155544
1071,299780329,0.01,1,37.53005009,-79.75650465,10.9679,2063.08,1.60246,1.05208,1349.24,28,3,3,1.56887269,1.07,5435.92627,4.17959,12.71811,0.0568
1072,299798795,0.01,1,37.19348343,-80.89922175,11.556,1326.53,20.5543,3.14967,7644.29,1,3,3,0.404403,0.396442,4007.82642,4.82262,9.721065,0.234625
1073,299799658,0.01,1,38.11873002,-78.02381512,9.478,1325.42,4.11589,1.11271,553.451,1,3,3,0.9014126,0.89,5203,4.49128,9.111531,0.0258
1074,300038935,0.01,1,107.8436955,-68.83349114,9.0963,1364.88,12.5052,7.47822,383.628,2,4,3,1.79626,2.13,8077.5,4.25771,8.425119,0.137014
1075,300293197,0.01,0,110.279639,-68.5784062,9.4906,1329.25,6.56432,1.78982,2005.54,1,4,3,1.08871,,5785.25,,15.5408,0.89491
1076,300579472,0.01,1,321.107295,-29.24735536,8.985,1332.28,12.7612,3.65702,680.008,1,1,4,0.919202,0.94,5284.55,4.52583,10.44101,0.0922
1077,300599466,0.01,1,113.0476299,-68.01229188,11.3377,2043.43,13.1821,3.27322,3119.13,27,4,3,10.0556068,,4847.69531,,8.831776,1.00399
1078,300810086,0.01,0,116.8141222,-69.03070019,9.0567,1569.89,0.667894,1.24011,482.508,10,4,3,3.64607453,,5070.65,,12.02566,0.620057
1079,300871545,0.01,0,117.6575903,-70.5336039,10.0433,1327.38,4.817,3.19095,23162.6,1,4,3,1.38225782,1.41,6556.86035,4.26481,221.079,1.09099
1080,301051430,0.01,1,50.03618183,-45.06190259,11.0264,2146.87,3.27347,1.75814,964.822,31,3,1,1.21000421,1.13,6118.475,4.30004,8.406282,0.37397
1081,301160638,0.01,1,255.1130113,-67.78101347,10.1862,1636.2,16.0095,3.08414,10876.6,12,2,2,1.13821018,1.09,5772,4.40603,42.19669,0.854608
1082,301289516,0.01,1,351.7701569,-1.286273782,9.0684,2448.32,1.20891,1.19935,672.152,42,2,3,0.6469711,0.66,4173.54346,4.65321,14.58004,0.0276
1083,302333151,0.01,1,320.5241175,-27.55437396,11.0675,2062.37,1.44082,1.7457,4470.56,28,1,4,1.20854175,1.22,5941.25,4.39186,37.45546,0.872852
1084,302518439,0.01,1,134.1201207,72.53324284,10.6405,2391.41,6.70724,2.21365,14157.3,40,4,3,1.23741627,,6134.3335,,58.78564,1.10682
1085,302659412,0.01,1,134.9666132,-67.95553182,9.4845,2343.51,14.5223,4.17076,483.97,38,3,4,1.82778871,1.1,5844.75,3.97186,8.48964,0.0892
1086,302773669,0.01,1,42.43536123,71.75323117,7.6353,1793.84,15.2314,2.99954,3224,18,2,1,1.57929313,1.1,5925,4.0982,43.87324,0.150018
1087,303204165,0.01,1,5.245969821,12.32386811,9.59055,2478.05,17.6515,5.11713,700.227,43,2,2,1.019739,1.103,5753.5,4.50886,8.935511,0.126121
1088,303317324,0.01,1,351.9036919,-25.50808531,9.4961,1365.18,15.7992,5.5593,1079.31,2,1,1,0.659836233,0.65,4279.80273,4.53501,7.995575,0.161956
1089,303523128,0.01,1,51.36532233,13.5073874,9.7119,2453.88,38.6791,3.64284,1424.76,46,4,3,0.608312368,0.73,4799,4.63068,6.661716,0.119814
1090,304021498,0.01,0,140.8841536,-67.0260188,9.7318,2282.24,5.64968,2.56129,1194.33,36,3,4,1.90642083,1.29,6275.6,3.98115,11.65807,0.0804
1091,304042899,0.01,1,164.8001839,-59.23405461,9.5369,1573.8,12.4387,11.1872,6797.37,10,3,1,1.60598278,1.45,6524.55029,4.23073,31.11092,5.59359
1092,305424003,0.01,1,262.1834202,-62.84022007,9.9444,1627.06,4.5852,5.30201,2162.02,12,2,3,2.09337115,1.2,6081.3335,3.8896,24.64725,0.222534
1093,305943739,0.01,1,295.4682679,23.37799036,7.948,2393.49,5.30829,4.66968,243.285,40,1,3,1.53738451,1.05,5613.8335,4.15692,10.77007,0.0808
1094,306263608,0.01,1,30.90427225,21.28086376,8.5725,1767.42,11.7702,6.9213,1432.37,17,1,4,0.9551517,1,5660,4.46798,24.48354,1.98332
1095,306362738,0.01,1,91.08947276,-16.96530801,10.8164,1470.82,2.78171,2.14186,12907.8,6,2,4,1.02189517,0.989,5537,4.41526,121.207,0.469173
1096,306955329,0.01,1,14.1135876,48.63757464,10.5508,1765.61,6.36298,2.70443,2355.6,17,2,4,0.8258245,0.857,5142,4.50257,11.8048,0.211372
1097,306996324,0.01,1,178.5766333,-37.55273227,9.73597,1572.6,15.655,2.72849,1389.23,10,2,4,0.533024,0.52973,4002,4.70863,10.30018,0.0958
1098,307111282,0.01,1,14.63953817,50.93620615,10.2978,1795.41,9.19696,9.61326,2065.28,18,2,4,1.258849,1.039,5518,4.28894,14.22302,2.55657
1099,307210830,0.01,1,124.5317563,-68.31299987,9.41242,1356.2,3.6905,1.28259,1849.17,2,4,3,0.31416,0.292836,3786,4.91039,23.67613,0.06
1100,307610438,0.01,1,229.0335136,-38.87532097,8.8098,1597.27,1.56164,3.24034,5589.52,11,1,2,2.18647146,,5609.825,,60.67247,1.62017
1101,307733361,0.01,1,129.601252,20.10606342,10.0121,2500.92,1.67394,1.56139,924.127,46,4,4,1.27260852,1.153,5953.25,4.32901,23.19809,0.0449
1102,307734817,0.01,1,171.5971258,28.05654883,11.6735,1900.91,2.1075,1.90935,4256.17,22,1,2,1.47808623,1.26,6567,4.13453,25.74755,0.434659
